ticker,close_date,close_price,date_after_gap,price_after_gap,change_price_after_gap
SELG,2021-06-25 00:00:00,44.51,2021-07-25 00:00:00,43.76,0.983149853965401
SELG,2022-06-21 00:00:00,46.38,2022-07-21 00:00:00,34.17,0.7367399741267788
SELG,2023-12-03 00:00:00,63.69,2024-01-02 00:00:00,62.39,0.9795886324383736
SFIN,2023-12-14 00:00:00,518.6,2024-01-13 00:00:00,569.6,1.0983416891631317
SGZH,2022-01-08 00:00:00,10.725,2022-02-07 00:00:00,9.699,0.9043356643356644
SGZH,2022-06-02 00:00:00,8.221,2022-07-02 00:00:00,8.088,0.9838219194745164
SIBN,2021-06-25 00:00:00,430.05,2021-07-25 00:00:00,421.8,0.980816184164632
SIBN,2021-12-28 00:00:00,540.7,2022-01-27 00:00:00,506.9,0.9374884409099314
SIBN,2022-07-08 00:00:00,390.3,2022-08-07 00:00:00,373.0,0.9556751217012556
SIBN,2022-12-30 00:00:00,459.5,2023-01-29 00:00:00,447.0,0.972796517954298
SIBN,2023-07-10 00:00:00,524.55,2023-08-09 00:00:00,587.6,1.120198265179678
SIBN,2023-12-27 00:00:00,857.05,2024-01-26 00:00:00,843.5,0.984189953911674
SMLT,2021-07-10 00:00:00,1820.0,2021-08-09 00:00:00,2600.0,1.4285714285714286
SMLT,2021-10-11 00:00:00,4880.4,2021-11-10 00:00:00,4851.4,0.9940578641094991
SMLT,2022-07-11 00:00:00,2571.0,2022-08-10 00:00:00,2780.0,1.0812913263321664
SMLT,2022-10-12 00:00:00,2124.0,2022-11-11 00:00:00,2490.0,1.1723163841807909
SNGS,2021-07-20 00:00:00,32.59,2021-08-19 00:00:00,33.7,1.0340595274624118
SNGS,2022-07-20 00:00:00,24.9,2022-08-19 00:00:00,25.745,1.0339357429718876
SNGS,2023-07-20 00:00:00,28.355,2023-08-19 00:00:00,30.595,1.0789984129783106
SNGSP,2021-07-20 00:00:00,38.46,2021-08-19 00:00:00,38.085,0.9902496099843994
SNGSP,2022-07-20 00:00:00,28.91,2022-08-19 00:00:00,28.95,1.0013836042891733
SNGSP,2023-07-20 00:00:00,42.025,2023-08-19 00:00:00,49.61,1.1804878048780487
STSB,2021-07-05 00:00:00,0.6545,2021-08-04 00:00:00,0.632,0.9656226126814362
STSB,2022-07-04 00:00:00,0.682,2022-08-03 00:00:00,0.768,1.126099706744868
STSBP,2021-07-05 00:00:00,0.5565,2021-08-04 00:00:00,0.54,0.9703504043126684
STSBP,2022-07-04 00:00:00,0.558,2022-08-03 00:00:00,0.5585,1.0008960573476702
SVAV,2023-07-10 00:00:00,817.5,2023-08-09 00:00:00,892.0,1.091131498470948
TATN,2021-07-09 00:00:00,519.1,2021-08-08 00:00:00,494.1,0.9518397225968022
TATN,2021-10-12 00:00:00,574.4,2021-11-11 00:00:00,546.1,0.9507311977715878
TATN,2022-01-10 00:00:00,499.8,2022-02-09 00:00:00,506.5,1.013405362144858
TATN,2022-07-08 00:00:00,409.9,2022-08-07 00:00:00,387.0,0.9441327152964138
TATN,2022-10-11 00:00:00,353.0,2022-11-10 00:00:00,388.3,1.1
TATN,2023-01-10 00:00:00,345.7,2023-02-09 00:00:00,324.4,0.9383858837142032
TATN,2023-07-04 00:00:00,493.4,2023-08-03 00:00:00,547.7,1.1100526955816783
TATN,2023-10-11 00:00:00,618.8,2023-11-10 00:00:00,620.0,1.0019392372333549
TATNP,2021-07-09 00:00:00,486.4,2021-08-08 00:00:00,461.1,0.9479851973684212
TATNP,2021-10-12 00:00:00,526.1,2021-11-11 00:00:00,490.5,0.9323322562250522
TATNP,2022-01-10 00:00:00,460.0,2022-02-09 00:00:00,456.4,0.9921739130434782
TATNP,2022-07-08 00:00:00,361.9,2022-08-07 00:00:00,362.1,1.0005526388505113
TATNP,2022-10-11 00:00:00,339.4,2022-11-10 00:00:00,375.0,1.10489098408957
TATNP,2023-01-10 00:00:00,336.7,2023-02-09 00:00:00,324.6,0.9640629640629642
TATNP,2023-07-04 00:00:00,491.6,2023-08-03 00:00:00,530.8,1.0797396257119607
TATNP,2023-10-11 00:00:00,618.7,2023-11-10 00:00:00,609.1,0.9844835946339098
TGKA,2021-07-05 00:00:00,0.01111,2021-08-04 00:00:00,0.01145,1.0306030603060303
TGKA,2022-07-18 00:00:00,0.007936,2022-08-17 00:00:00,0.007848,0.9889112903225808
TGKN,2023-06-16 00:00:00,0.00983,2023-07-16 00:00:00,0.01175,1.195320447609359
TGKN,2023-08-14 00:00:00,0.0208,2023-09-13 00:00:00,0.02035,0.9783653846153848
TORS,2022-12-17 00:00:00,0.281,2023-01-16 00:00:00,0.306,1.088967971530249
TORS,2023-06-30 00:00:00,0.633,2023-07-30 00:00:00,0.845,1.334913112164297
TORSP,2022-12-17 00:00:00,0.2625,2023-01-16 00:00:00,0.26,0.9904761904761904
TORSP,2023-06-30 00:00:00,0.409,2023-07-30 00:00:00,0.488,1.1931540342298288
TRMK,2021-04-26 00:00:00,76.8,2021-05-26 00:00:00,71.52,0.93125
TRMK,2021-09-17 00:00:00,95.1,2021-10-17 00:00:00,94.68,0.9955835962145112
TRMK,2022-05-27 00:00:00,56.2,2022-06-26 00:00:00,57.78,1.0281138790035589
TRMK,2022-09-09 00:00:00,77.98,2022-10-09 00:00:00,58.6,0.75147473711208
TRMK,2023-01-31 00:00:00,83.58,2023-03-02 00:00:00,86.92,1.0399617133285477
TRMK,2023-09-05 00:00:00,260.1,2023-10-05 00:00:00,209.34,0.8048442906574393
TRNFP,2021-07-19 00:00:00,157250.0,2021-08-18 00:00:00,158500.0,1.0079491255961843
TRNFP,2022-07-20 00:00:00,113550.0,2022-08-19 00:00:00,99150.0,0.8731836195508587
TRNFP,2023-07-20 00:00:00,123900.0,2023-08-19 00:00:00,116350.0,0.9390637610976594
TTLK,2021-06-01 00:00:00,0.6515,2021-07-01 00:00:00,0.5975,0.9171143514965464
TTLK,2022-05-18 00:00:00,0.577,2022-06-17 00:00:00,0.4935,0.8552859618717504
TTLK,2023-04-18 00:00:00,0.792,2023-05-18 00:00:00,0.7455,0.9412878787878788
UPRO,2021-06-22 00:00:00,2.833,2021-07-22 00:00:00,2.726,0.9622308506883162
UPRO,2021-12-17 00:00:00,2.62,2022-01-16 00:00:00,2.544,0.9709923664122138
VRSB,2022-07-14 00:00:00,151.0,2022-08-13 00:00:00,147.8,0.9788079470198676
VRSB,2023-05-22 00:00:00,352.2,2023-06-21 00:00:00,346.4,0.9835320840431572
VRSBP,2022-07-14 00:00:00,58.6,2022-08-13 00:00:00,60.6,1.0341296928327646
VRSBP,2023-05-22 00:00:00,98.2,2023-06-21 00:00:00,102.8,1.0468431771894091
VTBR,2021-07-15 00:00:00,0.04719,2021-08-14 00:00:00,0.051445,1.0901674083492263
WTCM,2021-04-28 00:00:00,9.8,2021-05-28 00:00:00,9.74,0.993877551020408
WTCM,2022-05-04 00:00:00,8.58,2022-06-03 00:00:00,7.72,0.8997668997668997
WTCM,2023-05-10 00:00:00,10.16,2023-06-09 00:00:00,12.56,1.236220472440945
WTCMP,2021-04-28 00:00:00,8.88,2021-05-28 00:00:00,8.76,0.9864864864864864
WTCMP,2022-05-04 00:00:00,7.94,2022-06-03 00:00:00,6.88,0.8664987405541561
WTCMP,2023-05-10 00:00:00,7.78,2023-06-09 00:00:00,10.0,1.2853470437017995
YAKG,2021-04-26 00:00:00,117.8,2021-05-26 00:00:00,113.45,0.9630730050933788
BISV,2021-07-15 00:00:00,8.7,2021-08-14 00:00:00,8.7,1.0
BISV,2022-01-13 00:00:00,8.7,2022-02-12 00:00:00,8.7,1.0
BISV,2022-07-15 00:00:00,8.7,2022-08-14 00:00:00,8.7,1.0
CHKZ,2022-03-21 00:00:00,6900.0,2022-04-20 00:00:00,6220.0,0.9014492753623188
ETLN,2021-12-10 00:00:00,90.18,2022-01-09 00:00:00,94.08,1.043246839654025
HHRU,2022-01-24 00:00:00,2846.0,2022-02-23 00:00:00,2988.0,1.049894588896697
HIMC,2021-07-11 00:00:00,0.99,2021-08-10 00:00:00,0.99,1.0
HIMC,2022-07-11 00:00:00,0.99,2022-08-10 00:00:00,0.99,1.0
OMZZP,2021-07-06 00:00:00,4150.0,2021-08-05 00:00:00,3950.0,0.9518072289156626
AKRN,2021-06-08 00:00:00,5982.0,2021-07-08 00:00:00,6038.0,1.0093614175860917
AKRN,2021-10-11 00:00:00,8718.0,2021-11-10 00:00:00,9692.0,1.1117228722183987
AKRN,2021-12-14 00:00:00,12396.0,2022-01-13 00:00:00,12372.0,0.9980638915779284
AKRN,2022-03-09 00:00:00,14076.0,2022-04-08 00:00:00,20160.0,1.432225063938619
BELU,2021-05-06 00:00:00,3620.0,2021-06-05 00:00:00,3455.0,0.9544198895027624
BELU,2021-10-04 00:00:00,3281.0,2021-11-03 00:00:00,4095.0,1.2480950929594636
BELU,2022-06-17 00:00:00,2279.0,2022-07-17 00:00:00,2474.0,1.0855638437911366
BELU,2022-10-13 00:00:00,2697.0,2022-11-12 00:00:00,2791.0,1.0348535409714497
BELU,2023-01-23 00:00:00,2811.0,2023-02-22 00:00:00,2854.0,1.0152970473141232
BELU,2023-04-26 00:00:00,4421.0,2023-05-26 00:00:00,4200.0,0.9500113096584484
BELU,2023-09-29 00:00:00,5527.0,2023-10-29 00:00:00,5595.0,1.0123032386466435
DSKY,2021-07-11 00:00:00,146.46,2021-08-10 00:00:00,136.7,0.9333606445445854
DSKY,2021-12-26 00:00:00,124.76,2022-01-25 00:00:00,104.52,0.8377685155498557
DZRD,2023-10-20 00:00:00,7505.0,2023-11-19 00:00:00,6520.0,0.8687541638907396
DZRDP,2023-10-20 00:00:00,5500.0,2023-11-19 00:00:00,4070.0,0.74
GMKN,2021-06-01 00:00:00,26750.0,2021-07-01 00:00:00,24612.0,0.9200747663551402
GMKN,2022-01-14 00:00:00,22648.0,2022-02-13 00:00:00,21688.0,0.9576121511833274
GMKN,2022-06-14 00:00:00,19102.0,2022-07-14 00:00:00,15302.0,0.8010679509998953
KRKN,2021-07-07 00:00:00,12900.0,2021-08-06 00:00:00,12600.0,0.9767441860465116
KRKN,2023-07-12 00:00:00,11700.0,2023-08-11 00:00:00,14600.0,1.247863247863248
KRKNP,2021-07-07 00:00:00,15320.0,2021-08-06 00:00:00,15000.0,0.97911227154047
KRKNP,2023-07-12 00:00:00,13100.0,2023-08-11 00:00:00,14200.0,1.083969465648855
LKOH,2021-07-05 00:00:00,6845.0,2021-08-04 00:00:00,6235.0,0.9108838568298028
LKOH,2021-12-21 00:00:00,6348.5,2022-01-20 00:00:00,6430.0,1.0128376781916988
LKOH,2022-12-21 00:00:00,4040.5,2023-01-20 00:00:00,3944.0,0.9761168172255908
LKOH,2023-06-05 00:00:00,5166.5,2023-07-05 00:00:00,5298.5,1.0255492112648794
LNZL,2021-07-13 00:00:00,10980.0,2021-08-12 00:00:00,13100.0,1.1930783242258651
LNZL,2022-07-13 00:00:00,7830.0,2022-08-12 00:00:00,7670.0,0.979565772669221
LNZL,2022-11-28 00:00:00,14490.0,2022-12-28 00:00:00,13050.0,0.9006211180124224
LNZL,2023-07-13 00:00:00,15000.0,2023-08-12 00:00:00,16100.0,1.0733333333333333
LNZLP,2021-07-13 00:00:00,2290.0,2021-08-12 00:00:00,2520.0,1.100436681222707
LNZLP,2022-07-13 00:00:00,1440.0,2022-08-12 00:00:00,1545.0,1.0729166666666667
LNZLP,2023-07-13 00:00:00,3100.0,2023-08-12 00:00:00,3080.0,0.9935483870967742
MGNT,2021-06-25 00:00:00,5324.5,2021-07-25 00:00:00,5130.0,0.9634707484270824
MGNT,2021-12-31 00:00:00,5509.5,2022-01-30 00:00:00,4904.0,0.8900989200471913
MGNZ,2022-04-01 00:00:00,11210.0,2022-05-01 00:00:00,10050.0,0.8965209634255129
MGNZ,2023-07-14 00:00:00,7440.0,2023-08-13 00:00:00,7440.0,1.0
MVID,2021-05-18 00:00:00,637.1,2021-06-17 00:00:00,656.6,1.0306074399623293
MVID,2021-12-16 00:00:00,486.0,2022-01-15 00:00:00,443.4,0.9123456790123456
PHOR,2021-06-07 00:00:00,4764.0,2021-07-07 00:00:00,4826.0,1.013014273719563
PHOR,2021-07-05 00:00:00,4819.0,2021-08-04 00:00:00,4611.0,0.956837518157294
PHOR,2021-09-24 00:00:00,5048.0,2021-10-24 00:00:00,5702.0,1.129556259904913
PHOR,2021-12-20 00:00:00,5580.0,2022-01-19 00:00:00,5725.0,1.025985663082437
PHOR,2022-10-03 00:00:00,6288.0,2022-11-02 00:00:00,6507.0,1.0348282442748091
PHOR,2022-12-19 00:00:00,5959.0,2023-01-18 00:00:00,6376.0,1.0699781842591038
PHOR,2023-04-04 00:00:00,7301.0,2023-05-04 00:00:00,7109.0,0.9737022325708808
PHOR,2023-07-11 00:00:00,7278.0,2023-08-10 00:00:00,7500.0,1.030502885408079
PRMB,2021-05-25 00:00:00,44200.0,2021-06-24 00:00:00,54000.0,1.2217194570135748
PRMB,2022-05-30 00:00:00,39000.0,2022-06-29 00:00:00,38000.0,0.9743589743589745
PRMB,2022-10-11 00:00:00,32600.0,2022-11-10 00:00:00,33200.0,1.01840490797546
PRMB,2023-05-02 00:00:00,37600.0,2023-06-01 00:00:00,36400.0,0.9680851063829788
LKOH,2023-12-17 00:00:00,6723.5,2024-01-16 00:00:00,6889.5,1.0246895218264296
GMKN,2023-12-26 00:00:00,16360.0,2024-01-25 00:00:00,16002.0,0.9781173594132028
FLOT,2024-01-07 00:00:00,143.85,2024-02-06 00:00:00,142.98,0.9939520333680916
ROSN,2024-01-11 00:00:00,579.6,2024-02-10 00:00:00,589.75,1.017512077294686
TATN,2024-01-09 00:00:00,686.7,2024-02-08 00:00:00,709.6,1.0333478957332167
TATNP,2024-01-09 00:00:00,686.5,2024-02-08 00:00:00,707.1,1.0300072833211944
FIXP,2024-01-26 00:00:00,320.0,2024-02-25 00:00:00,307.1,0.9596875
BELU,2023-12-27 00:00:00,5333.0,2024-01-26 00:00:00,5568.0,1.04406525407838
CHKZ,2023-07-10 00:00:00,12700.0,2023-08-09 00:00:00,13700.0,1.078740157480315
MGNT,2024-01-11 00:00:00,7114.5,2024-02-10 00:00:00,7283.0,1.023684025581559
RGSS,2024-03-18 00:00:00,0.3264,2024-04-17 00:00:00,0.3092,0.9473039215686272
NKHP,2024-01-08 00:00:00,1003.5,2024-02-07 00:00:00,1187.5,1.1833582461385153
PHOR,2023-12-25 00:00:00,6668.0,2024-01-24 00:00:00,6756.0,1.0131973605278943
DIAS,2024-03-21 00:00:00,5900.5,2024-04-20 00:00:00,6345.0,1.075332598932294
NVTK,2024-03-26 00:00:00,1316.8,2024-04-25 00:00:00,1239.6,0.9413730255164032
GCHE,2024-04-07 00:00:00,5021.5,2024-05-07 00:00:00,5009.5,0.9976102758139996
POSI,2024-04-20 00:00:00,2944.0,2024-05-20 00:00:00,3076.2,1.0449048913043475
MSRS,2023-06-30 00:00:00,1.172,2023-07-30 00:00:00,1.34,1.143344709897611
KMAZ,2023-07-11 00:00:00,205.7,2023-08-10 00:00:00,237.5,1.1545940690325718
LSRG,2024-05-02 00:00:00,969.0,2024-06-01 00:00:00,779.4,0.8043343653250774
NMTP,2023-07-12 00:00:00,9.26,2023-08-11 00:00:00,14.995,1.619330453563715
VSMO,2022-07-11 00:00:00,57060.0,2022-08-10 00:00:00,57580.0,1.0091132141605328
VSMO,2023-06-05 00:00:00,49040.0,2023-07-05 00:00:00,49100.0,1.0012234910277324
BSPB,2024-05-06 00:00:00,313.77,2024-06-05 00:00:00,355.19,1.1320075214328968
BSPBP,2024-05-06 00:00:00,53.05,2024-06-05 00:00:00,47.8,0.9010367577756832
LKOH,2024-05-07 00:00:00,7722.5,2024-06-06 00:00:00,7412.5,0.9598575590806088
BELU,2024-05-13 00:00:00,5897.0,2024-06-12 00:00:00,5580.0,0.9462438528065118
AKRN,2024-05-19 00:00:00,16400.0,2024-06-18 00:00:00,15890.0,0.9689024390243902
PMSB,2024-05-26 00:00:00,246.0,2024-06-25 00:00:00,205.6,0.8357723577235772
PMSBP,2024-05-26 00:00:00,253.2,2024-06-25 00:00:00,211.8,0.8364928909952607
CHKZ,2024-05-27 00:00:00,26700.0,2024-06-26 00:00:00,26750.0,1.00187265917603
KAZT,2024-05-27 00:00:00,600.0,2024-06-26 00:00:00,555.0,0.925
KAZTP,2024-05-27 00:00:00,603.0,2024-06-26 00:00:00,586.5,0.972636815920398
NLMK,2024-05-27 00:00:00,219.22,2024-06-26 00:00:00,180.98,0.8255633610072073
ROSB,2024-05-27 00:00:00,114.0,2024-06-26 00:00:00,105.8,0.9280701754385964
TTLK,2024-05-27 00:00:00,0.934,2024-06-26 00:00:00,0.893,0.95610278372591
NAUK,2024-05-28 00:00:00,641.0,2024-06-27 00:00:00,604.0,0.9422776911076444
AVAN,2024-05-29 00:00:00,853.0,2024-06-28 00:00:00,747.0,0.8757327080890973
ALRS,2024-05-31 00:00:00,74.98,2024-06-30 00:00:00,70.83,0.9446519071752466
HNFG,2024-06-03 00:00:00,679.0,2024-07-03 00:00:00,712.3,1.049042709867452
TGKN,2024-06-04 00:00:00,0.01278,2024-07-04 00:00:00,0.01115,0.8724569640062598
TRMK,2024-06-04 00:00:00,196.1,2024-07-04 00:00:00,192.68,0.982559918408975
USBN,2024-06-04 00:00:00,0.2221,2024-07-04 00:00:00,0.1955,0.880234128770824
VSMO,2024-06-03 00:00:00,34220.0,2024-07-03 00:00:00,33180.0,0.9696084161309176
KRSB,2024-06-10 00:00:00,16.6,2024-07-10 00:00:00,15.4,0.927710843373494
KRSBP,2024-06-10 00:00:00,17.12,2024-07-10 00:00:00,15.3,0.8936915887850467
MAGN,2024-06-10 00:00:00,55.06,2024-07-10 00:00:00,52.145,0.9470577551761714
RZSB,2024-06-10 00:00:00,40.3,2024-07-10 00:00:00,34.32,0.8516129032258065
LEAS,2024-06-11 00:00:00,988.0,2024-07-11 00:00:00,831.9,0.8420040485829959
IRAO,2024-06-03 00:00:00,3.794,2024-07-03 00:00:00,3.936,1.0374275171323142
MOEX,2024-06-14 00:00:00,240.1,2024-07-14 00:00:00,227.88,0.9491045397750936
PRMB,2024-05-06 00:00:00,37200.0,2024-06-05 00:00:00,33000.0,0.8870967741935484
SELG,2024-06-15 00:00:00,68.94,2024-07-15 00:00:00,54.37,0.7886568030171163
CHMF,2024-06-18 00:00:00,1555.6,2024-07-18 00:00:00,1413.4,0.9085883260478274
KUZB,2024-06-18 00:00:00,0.04935,2024-07-18 00:00:00,0.04375,0.8865248226950354
SFIN,2024-06-17 00:00:00,1295.0,2024-07-17 00:00:00,1292.4,0.997992277992278
MDMG,2024-06-20 00:00:00,843.6,2024-07-20 00:00:00,842.5,0.9986960644855382
KUBE,2024-06-28 00:00:00,313.0,2024-07-28 00:00:00,266.6,0.8517571884984027
MRKP,2024-06-28 00:00:00,0.2929,2024-07-28 00:00:00,0.3012,1.0283373164902698
LSNG,2024-07-02 00:00:00,18.45,2024-08-01 00:00:00,16.72,0.9062330623306232
LSNGP,2024-07-02 00:00:00,205.75,2024-08-01 00:00:00,210.3,1.0221142162818957
MRKU,2024-06-14 00:00:00,0.53,2024-07-14 00:00:00,0.4224,0.7969811320754716
MRKC,2024-07-04 00:00:00,0.5138,2024-08-03 00:00:00,0.4512,0.8781627092253794
MSRS,2024-07-05 00:00:00,1.161,2024-08-04 00:00:00,1.196,1.0301464254952626
STSB,2024-07-06 00:00:00,2.84,2024-08-05 00:00:00,2.685,0.9454225352112676
STSBP,2024-07-06 00:00:00,2.792,2024-08-05 00:00:00,2.94,1.053008595988539
SVAV,2024-07-05 00:00:00,886.0,2024-08-04 00:00:00,807.0,0.9108352144469526
TATN,2024-07-04 00:00:00,699.1,2024-08-03 00:00:00,622.9,0.8910027177800028
TATNP,2024-07-04 00:00:00,676.7,2024-08-03 00:00:00,607.7,0.8980345795773608
AQUA,2024-07-08 00:00:00,815.0,2024-08-07 00:00:00,761.0,0.9337423312883436
SIBN,2024-07-08 00:00:00,671.3,2024-08-07 00:00:00,672.65,1.0020110233874573
SVCB,2024-07-08 00:00:00,15.7,2024-08-07 00:00:00,14.17,0.902547770700637
KZOS,2024-07-09 00:00:00,97.2,2024-08-08 00:00:00,93.4,0.9609053497942388
KZOSP,2024-07-09 00:00:00,23.45,2024-08-08 00:00:00,23.17,0.9880597014925374
MSNG,2024-07-09 00:00:00,2.7985,2024-08-08 00:00:00,2.5755,0.9203144541718776
NKNC,2024-07-09 00:00:00,90.0,2024-08-08 00:00:00,87.85,0.976111111111111
NKNCP,2024-07-09 00:00:00,68.4,2024-08-08 00:00:00,70.04,1.0239766081871344
ROSN,2024-07-09 00:00:00,524.6,2024-08-08 00:00:00,508.45,0.969214639725505
BANE,2024-07-12 00:00:00,2723.0,2024-08-11 00:00:00,2694.5,0.9895336026441424
BANEP,2024-07-12 00:00:00,1643.0,2024-08-11 00:00:00,1534.0,0.9336579427875836
NMTP,2024-07-10 00:00:00,7.9,2024-08-09 00:00:00,8.82,1.1164556962025316
SBER,2024-07-11 00:00:00,295.87,2024-08-10 00:00:00,281.44,0.9512285801196472
SBERP,2024-07-11 00:00:00,296.0,2024-08-10 00:00:00,280.0,0.945945945945946
KGKC,2024-07-15 00:00:00,45.8,2024-08-14 00:00:00,47.4,1.034934497816594
KGKCP,2024-07-15 00:00:00,47.2,2024-08-14 00:00:00,51.8,1.097457627118644
MGNT,2024-07-15 00:00:00,5890.0,2024-08-14 00:00:00,5631.5,0.956112054329372
KMAZ,2024-07-16 00:00:00,138.2,2024-08-15 00:00:00,135.9,0.9833574529667152
MTSS,2024-07-16 00:00:00,220.85,2024-08-15 00:00:00,222.5,1.0074711342540186
ABRD,2024-07-17 00:00:00,216.6,2024-08-16 00:00:00,227.0,1.0480147737765466
AFKS,2024-07-17 00:00:00,21.288,2024-08-16 00:00:00,19.817,0.9309000375798572
FLOT,2024-07-20 00:00:00,109.34,2024-08-19 00:00:00,102.73,0.939546369123834
SNGS,2024-07-18 00:00:00,27.855,2024-08-17 00:00:00,26.01,0.9337641357027464
SNGSP,2024-07-18 00:00:00,49.27,2024-08-17 00:00:00,48.165,0.9775725593667546
DIAS,2024-07-09 00:00:00,5030.0,2024-08-08 00:00:00,4935.0,0.9811133200795228
ABRD,2022-08-07 00:00:00,173.0,2022-09-06 00:00:00,189.0,1.092485549132948
AKRN,2022-09-03 00:00:00,17736.0,2022-10-03 00:00:00,14842.0,0.8368290482634191
AQUA,2022-11-07 00:00:00,613.0,2022-12-07 00:00:00,622.0,1.0146818923327896
AQUA,2022-11-09 00:00:00,589.0,2022-12-09 00:00:00,615.5,1.0449915110356536
AQUA,2023-09-12 00:00:00,995.0,2023-10-12 00:00:00,996.0,1.0010050251256282
AQUA,2023-11-07 00:00:00,994.0,2023-12-07 00:00:00,828.0,0.8329979879275654
AQUA,2024-06-10 00:00:00,850.0,2024-07-10 00:00:00,740.5,0.8711764705882353
AQUA,2024-08-07 00:00:00,756.5,2024-09-06 00:00:00,617.0,0.8155981493721084
BANE,2022-11-07 00:00:00,955.0,2022-12-07 00:00:00,928.0,0.9717277486910996
BANEP,2022-11-07 00:00:00,717.5,2022-12-07 00:00:00,691.5,0.9637630662020906
BSPB,2023-09-10 00:00:00,298.21,2023-10-10 00:00:00,272.7,0.914456255658764
BSPB,2023-10-05 00:00:00,281.99,2023-11-04 00:00:00,238.4,0.8454200503563956
BSPB,2024-06-05 00:00:00,355.19,2024-07-05 00:00:00,375.01,1.055801120527042
BSPBP,2023-09-10 00:00:00,69.8,2023-10-10 00:00:00,66.0,0.9455587392550144
BSPBP,2023-10-05 00:00:00,65.2,2023-11-04 00:00:00,63.4,0.9723926380368098
BSPBP,2024-06-05 00:00:00,47.8,2024-07-05 00:00:00,51.5,1.0774058577405858
CHKZ,2023-10-07 00:00:00,22100.0,2023-11-06 00:00:00,30800.0,1.3936651583710409
CNTL,2022-04-07 00:00:00,10.2,2022-05-07 00:00:00,9.3,0.911764705882353
CNTLP,2022-04-07 00:00:00,6.84,2022-05-07 00:00:00,6.22,0.9093567251461988
DIAS,2024-09-07 00:00:00,5470.0,2024-10-07 00:00:00,5200.5,0.9507312614259598
DIOD,2022-04-07 00:00:00,7.6,2022-05-07 00:00:00,6.99,0.9197368421052632
EELT,2022-12-10 00:00:00,6.1,2023-01-09 00:00:00,6.56,1.0754098360655735
FLOT,2023-05-07 00:00:00,55.9,2023-06-06 00:00:00,91.79,1.6420393559928446
FLOT,2024-07-01 00:00:00,123.44,2024-07-31 00:00:00,105.6,0.8554763447828905
GAZP,2022-11-10 00:00:00,168.9,2022-12-10 00:00:00,162.75,0.9635879218472468
GCHE,2023-01-10 00:00:00,2763.5,2023-02-09 00:00:00,2952.0,1.0682106024968336
GCHE,2024-07-04 00:00:00,4592.5,2024-08-03 00:00:00,4410.0,0.9602612955906368
HIMC,2022-11-07 00:00:00,0.99,2022-12-07 00:00:00,0.99,1.0
HIMCP,2022-11-07 00:00:00,8.2,2022-12-07 00:00:00,8.63,1.0524390243902442
HNFG,2024-03-06 00:00:00,649.0,2024-04-05 00:00:00,733.8,1.1306625577812015
HYDR,2022-10-07 00:00:00,0.6363,2022-11-06 00:00:00,0.7913,1.2435957881502435
HYDR,2023-11-07 00:00:00,0.815,2023-12-07 00:00:00,0.7151,0.8774233128834356
IRAO,2022-10-06 00:00:00,2.7465,2022-11-05 00:00:00,3.029,1.1028581831421809
IRAO,2024-03-06 00:00:00,4.07,2024-04-05 00:00:00,4.262,1.047174447174447
KAZT,2022-03-10 00:00:00,290.0,2022-04-09 00:00:00,448.0,1.5448275862068963
KAZTP,2022-03-10 00:00:00,305.6,2022-04-09 00:00:00,477.0,1.5608638743455496
KBSB,2023-01-06 00:00:00,149.5,2023-02-05 00:00:00,161.0,1.0769230769230769
KMAZ,2023-11-07 00:00:00,236.3,2023-12-07 00:00:00,184.0,0.7786711807024967
KRKN,2023-12-07 00:00:00,11250.0,2024-01-06 00:00:00,11700.0,1.04
KRKNP,2023-12-07 00:00:00,11500.0,2024-01-06 00:00:00,12200.0,1.0608695652173914
KRSB,2022-02-06 00:00:00,8.3,2022-03-08 00:00:00,5.99,0.7216867469879518
KRSB,2023-02-06 00:00:00,9.43,2023-03-08 00:00:00,9.89,1.048780487804878
KRSBP,2022-02-06 00:00:00,8.7,2022-03-08 00:00:00,6.7,0.7701149425287357
KRSBP,2023-02-06 00:00:00,9.7,2023-03-08 00:00:00,9.74,1.0041237113402062
KUZB,2023-11-07 00:00:00,0.0621,2023-12-07 00:00:00,0.0474,0.7632850241545893
KUZB,2023-11-12 00:00:00,0.0583,2023-12-12 00:00:00,0.044,0.7547169811320754
KZOS,2022-11-07 00:00:00,89.5,2022-12-07 00:00:00,88.5,0.988826815642458
KZOS,2023-11-07 00:00:00,119.3,2023-12-07 00:00:00,98.0,0.8214585079631183
KZOS,2024-09-07 00:00:00,88.2,2024-10-07 00:00:00,83.3,0.9444444444444444
KZOSP,2022-11-07 00:00:00,19.09,2022-12-07 00:00:00,20.36,1.0665269774751178
KZOSP,2023-11-07 00:00:00,30.83,2023-12-07 00:00:00,23.64,0.766785598443075
KZOSP,2024-09-07 00:00:00,21.3,2024-10-07 00:00:00,20.5,0.9624413145539906
LKOH,2023-05-06 00:00:00,4564.5,2023-06-05 00:00:00,5166.5,1.1318873918282395
LKOH,2024-07-05 00:00:00,7201.0,2024-08-04 00:00:00,6591.0,0.9152895431190112
LSNG,2022-10-06 00:00:00,5.53,2022-11-05 00:00:00,6.41,1.159132007233273
LSNG,2023-08-01 00:00:00,19.85,2023-08-31 00:00:00,28.96,1.4589420654911838
LSNG,2024-02-07 00:00:00,24.27,2024-03-08 00:00:00,23.51,0.9686856201071282
